timestamp,src_ip,src_port,dst_ip,dst_port,protocol,transport,connection_type
2025-01-09 21:57:07.504180,138.219.201.243,64797,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:08.092256,138.219.201.243,57068,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:08.669170,138.219.201.243,57074,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:09.275263,138.219.201.243,64849,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:09.884213,138.219.201.243,64871,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:13.491151,138.219.201.243,57090,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:14.087837,138.219.201.243,57122,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:14.679910,138.219.201.243,65049,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:15.278312,138.219.201.243,57132,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:15.860462,138.219.201.243,57134,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:16.436148,138.219.201.243,65119,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:17.010236,138.219.201.243,65141,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:17.581140,138.219.201.243,57154,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:18.161950,138.219.201.243,65167,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:18.748896,138.219.201.243,65191,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:19.351905,138.219.201.243,57170,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:19.952922,138.219.201.243,65251,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:20.551425,138.219.201.243,65265,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:21.139061,138.219.201.243,57188,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:21.725028,138.219.201.243,65291,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:22.321024,138.219.201.243,57196,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:22.914774,138.219.201.243,65351,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:23.508372,138.219.201.243,65371,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:24.105988,138.219.201.243,65389,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:24.701415,138.219.201.243,65407,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:25.284825,138.219.201.243,65449,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:25.871624,138.219.201.243,57236,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:26.447843,138.219.201.243,57240,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:27.048786,138.219.201.243,57246,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:27.664438,138.219.201.243,57250,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:28.283300,138.219.201.243,57254,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:28.886117,138.219.201.243,57266,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:29.461403,138.219.201.243,1083,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:30.050753,138.219.201.243,1100,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:30.646429,138.219.201.243,1115,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:31.243287,138.219.201.243,57282,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:31.840527,138.219.201.243,57294,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:32.468443,138.219.201.243,57298,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:33.091861,138.219.201.243,1209,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:33.715679,138.219.201.243,57308,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:35.352156,138.219.201.243,57312,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:35.938828,138.219.201.243,1319,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:36.523629,138.219.201.243,1335,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:37.124680,138.219.201.243,57338,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:37.712864,138.219.201.243,57346,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:38.289959,138.219.201.243,1413,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:38.878538,138.219.201.243,57360,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:39.487068,138.219.201.243,57364,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:40.080886,138.219.201.243,1473,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:40.662378,138.219.201.243,1505,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:41.238706,138.219.201.243,57384,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:41.839014,138.219.201.243,57390,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:42.440680,138.219.201.243,57394,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:43.034645,138.219.201.243,1583,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:43.602966,138.219.201.243,1615,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:44.190103,138.219.201.243,1639,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:44.794768,138.219.201.243,1655,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:45.387504,138.219.201.243,57422,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:45.982217,138.219.201.243,57426,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:46.581036,138.219.201.243,57432,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:47.180246,138.219.201.243,57442,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:47.773145,138.219.201.243,57446,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:48.351527,138.219.201.243,57450,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:48.929971,138.219.201.243,57454,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:49.531059,138.219.201.243,57458,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:50.124880,138.219.201.243,57470,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:50.714730,138.219.201.243,57474,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:51.278251,138.219.201.243,1889,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:51.870987,138.219.201.243,57484,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:52.476452,138.219.201.243,1943,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:53.073242,138.219.201.243,1963,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:53.672688,138.219.201.243,1983,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:54.272161,138.219.201.243,57508,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:54.867725,138.219.201.243,57515,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:55.434075,138.219.201.243,57518,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:55.997684,138.219.201.243,57530,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:57.633572,138.219.201.243,1109,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:58.245447,138.219.201.243,1223,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:57:58.962311,138.219.201.243,57554,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:03.398404,138.219.201.243,57570,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:07.357333,138.219.201.243,57592,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:07.973320,138.219.201.243,1669,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:08.570215,138.219.201.243,1737,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:09.168861,138.219.201.243,57634,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:09.755098,138.219.201.243,57638,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:10.335659,138.219.201.243,57642,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:10.929358,138.219.201.243,57650,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:11.530886,138.219.201.243,57658,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:12.134512,138.219.201.243,2009,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:12.741034,138.219.201.243,2049,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:13.346383,138.219.201.243,2085,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:13.963797,138.219.201.243,2109,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:14.567104,138.219.201.243,2131,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:15.153840,138.219.201.243,57692,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:15.743291,138.219.201.243,57696,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:16.344459,138.219.201.243,57700,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:16.938130,138.219.201.243,57706,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:17.522944,138.219.201.243,2239,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:18.113354,138.219.201.243,2257,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:18.723979,138.219.201.243,57726,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:19.318459,138.219.201.243,2309,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:19.903307,138.219.201.243,2331,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:20.495507,138.219.201.243,57744,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:21.088668,138.219.201.243,57748,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:21.672137,138.219.201.243,2379,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:22.259217,138.219.201.243,57758,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:22.823356,138.219.201.243,2453,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:23.425060,138.219.201.243,2473,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:24.024127,138.219.201.243,57778,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:24.609154,138.219.201.243,57782,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:25.203530,138.219.201.243,57786,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:25.796868,138.219.201.243,2555,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:26.394645,138.219.201.243,2577,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:26.990775,138.219.201.243,57806,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:27.586426,138.219.201.243,2611,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:28.182103,138.219.201.243,2633,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:29.818284,138.219.201.243,57818,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:30.423262,138.219.201.243,2711,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:31.035934,138.219.201.243,57842,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:31.629198,138.219.201.243,57844,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:32.222053,138.219.201.243,57854,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:32.831047,138.219.201.243,57862,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:33.437430,138.219.201.243,57866,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:35.067377,138.219.201.243,2853,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:35.659984,138.219.201.243,2923,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:36.263091,138.219.201.243,2941,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:36.876208,138.219.201.243,57898,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:37.465767,138.219.201.243,57900,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:38.059226,138.219.201.243,3021,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:38.661106,138.219.201.243,57916,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:39.287667,138.219.201.243,57922,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:39.882546,138.219.201.243,3077,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:40.466080,138.219.201.243,57930,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:41.061777,138.219.201.243,3133,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:41.672811,138.219.201.243,57946,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:42.280668,138.219.201.243,3172,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:42.875875,138.219.201.243,3195,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:43.474368,138.219.201.243,57960,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:44.092906,138.219.201.243,57966,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:44.697439,138.219.201.243,3275,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:45.292677,138.219.201.243,57981,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:45.887774,138.219.201.243,3309,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:46.477632,138.219.201.243,3351,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:47.064113,138.219.201.243,3373,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:47.647722,138.219.201.243,3399,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:48.241751,138.219.201.243,58010,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:48.853012,138.219.201.243,3431,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:49.459738,138.219.201.243,58020,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:50.047969,138.219.201.243,3493,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:50.628475,138.219.201.243,3517,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:51.213249,138.219.201.243,3535,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:51.800424,138.219.201.243,58044,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:52.401915,138.219.201.243,58048,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:54.071994,138.219.201.243,3617,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:54.653072,138.219.201.243,58070,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:55.242060,138.219.201.243,3697,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:55.852885,138.219.201.243,3729,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:56.466135,138.219.201.243,3754,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:57.066452,138.219.201.243,3771,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:58.674792,138.219.201.243,58099,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:59.264506,138.219.201.243,58114,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:58:59.874182,138.219.201.243,3885,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:00.480419,138.219.201.243,3903,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:01.095197,138.219.201.243,58132,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:01.692027,138.219.201.243,58134,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:02.291866,138.219.201.243,58144,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:02.882184,138.219.201.243,58150,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:03.505689,138.219.201.243,58156,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:04.128208,138.219.201.243,4045,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:04.724153,138.219.201.243,4077,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:05.299063,138.219.201.243,4101,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:05.863069,138.219.201.243,4117,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:06.452770,138.219.201.243,4131,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:07.030248,138.219.201.243,58190,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:07.619475,138.219.201.243,58192,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:08.226818,138.219.201.243,4217,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:08.829758,138.219.201.243,58208,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:10.457091,138.219.201.243,58212,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:11.051480,138.219.201.243,4329,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:11.639198,138.219.201.243,58234,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:12.213324,138.219.201.243,58238,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:12.801927,138.219.201.243,58242,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:13.402646,138.219.201.243,58248,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:14.007544,138.219.201.243,4447,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:14.613482,138.219.201.243,4471,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:15.215438,138.219.201.243,4489,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:15.821406,138.219.201.243,4503,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:16.409877,138.219.201.243,4541,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:16.996806,138.219.201.243,58280,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:17.578085,138.219.201.243,4594,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:18.161925,138.219.201.243,58296,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:18.745097,138.219.201.243,4627,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:19.331216,138.219.201.243,58306,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:19.925665,138.219.201.243,4693,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:20.512193,138.219.201.243,4713,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:21.090758,138.219.201.243,4733,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:21.672273,138.219.201.243,58330,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:22.268684,138.219.201.243,4777,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:22.885366,138.219.201.243,58338,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:23.498031,138.219.201.243,58346,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:24.074054,138.219.201.243,4855,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:24.655844,138.219.201.243,4871,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:25.247411,138.219.201.243,58364,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:25.835767,138.219.201.243,4929,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:26.411834,138.219.201.243,4946,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:27.024867,138.219.201.243,4975,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:27.629805,138.219.201.243,4986,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:28.243553,138.219.201.243,5011,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:28.828368,138.219.201.243,5032,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:29.392524,138.219.201.243,5049,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:29.979558,138.219.201.243,5078,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:30.569772,138.219.201.243,5093,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:31.184901,138.219.201.243,5115,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:31.787716,138.219.201.243,5141,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:33.426879,138.219.201.243,5161,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:34.011740,138.219.201.243,5211,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:34.605023,138.219.201.243,5234,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:36.249082,138.219.201.243,5255,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:36.848677,138.219.201.243,5309,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:37.462836,138.219.201.243,5335,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:38.083115,138.219.201.243,5358,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:38.683862,138.219.201.243,5384,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:39.289761,138.219.201.243,5406,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:39.889981,138.219.201.243,5427,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:40.480491,138.219.201.243,5447,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:42.138990,138.219.201.243,5469,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:42.727014,138.219.201.243,5526,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:43.305989,138.219.201.243,5550,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:43.895897,138.219.201.243,5575,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:44.493933,138.219.201.243,5590,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:46.099175,138.219.201.243,5620,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:46.683746,138.219.201.243,5678,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:47.267948,138.219.201.243,5695,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:47.869688,138.219.201.243,5725,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:48.465737,138.219.201.243,5736,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:49.059886,138.219.201.243,5755,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:49.660883,138.219.201.243,5785,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:50.288778,138.219.201.243,5802,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:50.881705,138.219.201.243,5835,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:51.470859,138.219.201.243,5847,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:52.083067,138.219.201.243,5860,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:52.676156,138.219.201.243,5894,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:53.267798,138.219.201.243,5910,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:53.862308,138.219.201.243,5942,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:54.455285,138.219.201.243,5959,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:56.090206,138.219.201.243,5974,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:56.700432,138.219.201.243,58664,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:57.303856,138.219.201.243,6050,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:57.893659,138.219.201.243,6067,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:58.480263,138.219.201.243,6089,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:59.072157,138.219.201.243,6111,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:59:59.668055,138.219.201.243,58694,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:00.247921,138.219.201.243,6149,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:00.833735,138.219.201.243,6163,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:01.420339,138.219.201.243,6186,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:02.030574,138.219.201.243,6207,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:02.618640,138.219.201.243,6223,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:03.205503,138.219.201.243,6247,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:03.797633,138.219.201.243,6256,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:05.432966,138.219.201.243,6276,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:06.035237,138.219.201.243,6329,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:06.647760,138.219.201.243,6343,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:07.252276,138.219.201.243,6358,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:07.833502,138.219.201.243,6388,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:08.406787,138.219.201.243,58778,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:08.992746,138.219.201.243,58790,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:09.593972,138.219.201.243,6437,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:10.226377,138.219.201.243,58798,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:10.847204,138.219.201.243,6470,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:11.450014,138.219.201.243,6493,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:12.073138,138.219.201.243,6519,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:12.665002,138.219.201.243,6530,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:13.276107,138.219.201.243,6547,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:13.866772,138.219.201.243,6569,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:14.453227,138.219.201.243,6585,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:15.058166,138.219.201.243,6609,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:15.674150,138.219.201.243,6625,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:16.265335,138.219.201.243,6638,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:16.875326,138.219.201.243,6669,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:17.470216,138.219.201.243,6688,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:18.079587,138.219.201.243,6711,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:18.671265,138.219.201.243,58886,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:19.264141,138.219.201.243,58892,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:19.865416,138.219.201.243,6763,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:21.491747,138.219.201.243,6779,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:22.068960,138.219.201.243,6833,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:22.679842,138.219.201.243,6850,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:24.311415,138.219.201.243,6871,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:24.911475,138.219.201.243,58946,192.168.128.2,445,smbd,tcp,accept
2025-01-09 22:00:26.552163,138.219.201.243,6937,192.168.128.2,445,smbd,tcp,accept
